http://data.europa.eu/esco/skill/6f2ac3e9-859e-442e-91fd-2db1a2bc8467,assist healthcare users achieve autonomy in everyday activities,Personal care
http://data.europa.eu/esco/skill/01468114-b99c-4f48-9374-a520a7faa9c9,transport patient to medical facility,Handle patients with care
http://data.europa.eu/esco/skill/4a84dfaa-8a79-4504-af61-017f4b42e604,tend to guests with special needs,Work with special needs
http://data.europa.eu/esco/skill/64cb2785-974b-4aa3-818a-0310602185cb,transfer patients to and from ambulance vehicles,Handle patients with care
http://data.europa.eu/esco/skill/8ef1b45e-8499-4b1b-91f7-f8278bbb7767,assist social service users with physical disabilities,Personal care
http://data.europa.eu/esco/skill/949c119b-3433-439f-8ca9-1a9ce04b696d,transfer patients,Handle patients with care
http://data.europa.eu/esco/skill/0e2c082a-056c-413c-94d1-581a0133e614,provide domestic care,Personal care
http://data.europa.eu/esco/skill/0f298334-ae4a-4ab7-96c2-0d90d2883768,assist disabled individuals to participate in community activities,Include disabled people
http://data.europa.eu/esco/skill/1e0ed685-0696-405d-bfa3-dd6ab3751baf,provide in-home support for disabled individuals,Personal care
http://data.europa.eu/esco/skill/24f980ba-b44f-4739-b563-205104c3190d,provide basic support to patients,Personal care
http://data.europa.eu/esco/skill/261e740b-d32d-4356-94a8-3ea29128b70b,tend to elderly people,Tend to elderly people
http://data.europa.eu/esco/skill/497b85db-c3ba-4d41-bc90-c2fd72eaa899,assist with dressing,Personal care
http://data.europa.eu/esco/skill/12efe5f2-f7ec-4f03-b359-afba5b9f62de,assist children with homework,Educate children
http://data.europa.eu/esco/skill/6b58a6d2-89cf-4ab5-bb62-eb29ae968934,implement care programmes for children,Educate children
http://data.europa.eu/esco/skill/6caaeece-8a4a-44b3-bc78-d9687676c015,support children who have experienced trauma,Work with children (psychology) 
http://data.europa.eu/esco/skill/6ec9185b-bce9-4166-8627-cdfed7c79ab4,conduct foster care visits,Spending time with children
http://data.europa.eu/esco/skill/77eda69d-ddf6-40ca-b66f-870ea996734d,provide after school care,Spending time with children
http://data.europa.eu/esco/skill/8e09fe66-2649-4179-81ef-91fefa3ceee8,assist in children's development of basic personal skills,Educate children
http://data.europa.eu/esco/skill/94b01483-f13d-48ba-b8a9-ef8f18fcb2dc,play with children,Spending time with children
http://data.europa.eu/esco/skill/995ad47c-bfc5-45fd-91ec-35cad3f7d368,contribute to the safeguarding of children,Spending time with children
http://data.europa.eu/esco/skill/a65fb963-6faf-47b2-a3d9-c4e5e4d833c5,support children's wellbeing,Work with children (psychology) 
http://data.europa.eu/esco/skill/b2b31eeb-a6b6-49cf-aa4a-3307d13fbac2,care for the new-born infant,Caring for babies
http://data.europa.eu/esco/skill/beb952e4-8a9c-47af-8a60-c6eb5c5f25bc,attend to children's basic physical needs,Caring for babies
http://data.europa.eu/esco/skill/f8d4a24c-fb62-444e-9525-7aa5662f440d,supervise children,Spending time with children
http://data.europa.eu/esco/skill/0b6c4174-a862-480d-8d55-44f7cf7ac365,style hair,Wash and style hair
http://data.europa.eu/esco/skill/0d3a68b7-0f9c-427e-b5ca-d03ff5808eae,carry out makeover for customers,Apply make-up
http://data.europa.eu/esco/skill/1e159aa3-0ed2-4211-8096-9c010e881778,perform quick make-up changeovers,Apply make-up
http://data.europa.eu/esco/skill/2ac1cc09-a395-49be-9d53-b5f637f8f5d2,wax body parts,Remove body hair
http://data.europa.eu/esco/skill/3578782a-fbbd-4183-a97c-1e69ef93bad6,treat scalp conditions,Advise on treatment of minor problems with the hair or scalp
http://data.europa.eu/esco/skill/3c221311-a579-4006-a595-d9aa6021c25e,apply permanent make-up,Apply make-up
http://data.europa.eu/esco/skill/44e3aac3-d9c4-4d3f-a765-7266fefee47a,dye wigs,"Cut; perm and colour hair"
http://data.europa.eu/esco/skill/4a901e05-5bc4-45d1-8f52-dbf48c555bdd,take care of personal appearance,Perform skin care
http://data.europa.eu/esco/skill/4ff89a5c-b4be-491e-aaa2-3f31fb00a2d5,decorate nails,Perform nail care
http://data.europa.eu/esco/skill/5769c02b-01f0-4bfc-b5e4-02f80ae6daf6,make up performing artists,Apply make-up
http://data.europa.eu/esco/skill/5bbe85bd-6210-49bd-8c7a-6bf6329df211,treat patients' nails,Perform nail care
http://data.europa.eu/esco/skill/5c81d08b-5a60-4582-87dd-7ad82d9c57b5,treat nails,Perform nail care
http://data.europa.eu/esco/skill/5f27371a-1cf3-4a81-9faf-12fab80cb3e1,use equipment for hair care,"Cut; perm and colour hair"
http://data.europa.eu/esco/skill/5fce4ae7-bbd6-4d91-9fd9-d7d6b0e6c3da,wash hair,Wash and style hair
http://data.europa.eu/esco/skill/7e10cbc9-d279-4e98-b5c7-c82fc3ca31fb,use threading techniques,Remove body hair
http://data.europa.eu/esco/skill/808d259b-acce-4ca5-8169-97bb1790f346,perform quick hair changeovers,Wash and style hair
http://data.europa.eu/esco/skill/838ed955-7423-4008-a49c-9c680cadbd1e,perform cosmetic procedures,Apply make-up
http://data.europa.eu/esco/skill/87d3fd84-0f94-43bc-a2da-48722c7a575f,pluck hair,Wash and style hair
http://data.europa.eu/esco/skill/8afc36b7-9a70-44cb-95df-6625e76ca89d,shape nails,Perform nail care
http://data.europa.eu/esco/skill/93162788-fa22-4e71-b283-f581c04fa079,apply body paint,Apply make-up
http://data.europa.eu/esco/skill/96d1e352-6cfe-4400-bd4d-1e11c03aa20b,apply hair cutting techniques,"Cut; perm and colour hair"
http://data.europa.eu/esco/skill/9f76644e-45ce-424e-91dc-064cb166b323,curl hair,Wash and style hair
http://data.europa.eu/esco/skill/a9085ca4-a832-4d2e-818a-d84257295053,help customers with hair problems,Advise on treatment of minor problems with the hair or scalp
http://data.europa.eu/esco/skill/b114c785-fffb-43be-960c-81bcca7829eb,administer spray tans,Perform skin care
http://data.europa.eu/esco/skill/b8c301a1-e00e-4c68-82e7-9540762d5481,apply nail polish,Perform nail care
http://data.europa.eu/esco/skill/c1ce197d-6806-4a4b-871a-ac15451edda7,use hair removal techniques,Remove body hair
http://data.europa.eu/esco/skill/c4671551-a0f8-49fd-92fd-c190863a0154,determine skin type,Perform skin care
http://data.europa.eu/esco/skill/cbe6e2a5-f7bc-4162-9803-fcb9ecd86052,perform facial treatment,Perform skin care
http://data.europa.eu/esco/skill/dbc20527-0852-4dde-a2e9-d25d8356115f,dye hair,"Cut; perm and colour hair"
http://data.europa.eu/esco/skill/de8605cd-66fe-47b0-ba49-ff15a30f69cf,treat facial hair,Remove body hair
http://data.europa.eu/esco/skill/dea0250b-edf7-473e-bc12-b7869c19bdd5,design hair style,Wash and style hair
